,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易
8683,2016/8/1,TXO,201609,6700.0,買權,0.0,0.0,0.0,0.0,0,2280.0,0,2250.0,2290.0,0.0,0.0,
8684,2016/8/1,TXO,201609,6700.0,賣權,1.9,1.9,1.5,1.5,6,1.5,707,1.0,1.5,50.0,1.5,
8685,2016/8/1,TXO,201609,6800.0,買權,0.0,0.0,0.0,0.0,0,2180.0,47,2150.0,2220.0,2140.0,855.0,
8686,2016/8/1,TXO,201609,6800.0,賣權,2.0,2.2,1.1,1.4,916,1.6,7935,1.3,1.8,313.0,1.1,
8687,2016/8/1,TXO,201609,6900.0,買權,0.0,0.0,0.0,0.0,0,2080.0,0,2050.0,2120.0,0.0,0.0,
8688,2016/8/1,TXO,201609,6900.0,賣權,2.6,2.6,1.7,1.7,19,1.7,925,1.6,2.2,64.0,1.7,
8689,2016/8/1,TXO,201609,7000.0,買權,0.0,0.0,0.0,0.0,0,1980.0,52,1950.0,2020.0,1140.0,560.0,
8690,2016/8/1,TXO,201609,7000.0,賣權,4.0,4.0,2.0,2.0,658,2.0,7725,2.0,2.4,407.0,2.0,
8691,2016/8/1,TXO,201609,7100.0,買權,0.0,0.0,0.0,0.0,0,1880.0,0,1850.0,1930.0,0.0,0.0,
8692,2016/8/1,TXO,201609,7100.0,賣權,3.1,3.1,2.4,2.4,172,2.4,1446,2.3,2.9,86.0,2.4,
8693,2016/8/1,TXO,201609,7200.0,買權,1750.0,1760.0,1750.0,1760.0,3,1780.0,61,1750.0,1830.0,1760.0,494.0,
8694,2016/8/1,TXO,201609,7200.0,賣權,4.9,4.9,2.7,2.7,691,2.7,4743,2.5,2.6,488.0,2.7,
8695,2016/8/1,TXO,201609,7300.0,買權,0.0,0.0,0.0,0.0,0,1680.0,20,1660.0,1730.0,1560.0,1560.0,
8696,2016/8/1,TXO,201609,7300.0,賣權,6.4,6.8,3.6,3.7,628,3.7,2180,3.6,4.0,122.0,3.6,
8697,2016/8/1,TXO,201609,7400.0,買權,1510.0,1550.0,1510.0,1550.0,3,1580.0,137,1570.0,1600.0,1550.0,350.0,
8698,2016/8/1,TXO,201609,7400.0,賣權,8.0,8.3,4.4,4.4,1056,4.4,6573,4.0,4.7,595.0,4.4,
8699,2016/8/1,TXO,201609,7500.0,買權,0.0,0.0,0.0,0.0,0,1480.0,6,1450.0,1530.0,1380.0,1330.0,
8700,2016/8/1,TXO,201609,7500.0,賣權,8.7,8.7,6.0,6.1,162,6.1,2436,5.1,6.3,149.0,6.0,
8701,2016/8/1,TXO,201609,7600.0,買權,1360.0,1360.0,1360.0,1360.0,4,1380.0,152,1370.0,1400.0,1370.0,234.0,
8702,2016/8/1,TXO,201609,7600.0,賣權,11.0,11.5,6.7,6.7,250,6.7,4933,6.4,7.4,670.0,6.7,
8703,2016/8/1,TXO,201609,7700.0,買權,0.0,0.0,0.0,0.0,0,1280.0,3,1260.0,1300.0,895.0,660.0,
8704,2016/8/1,TXO,201609,7700.0,賣權,14.0,14.5,8.7,8.7,684,8.7,2995,8.5,9.1,202.0,8.7,
8705,2016/8/1,TXO,201609,7800.0,買權,1150.0,1160.0,1150.0,1160.0,8,1190.0,201,1170.0,1200.0,1170.0,220.0,
8706,2016/8/1,TXO,201609,7800.0,賣權,17.5,18.0,11.0,12.0,567,12.0,5434,11.0,12.0,775.0,11.0,
8707,2016/8/1,TXO,201609,7900.0,買權,0.0,0.0,0.0,0.0,0,1090.0,81,1070.0,1140.0,1030.0,407.0,
8708,2016/8/1,TXO,201609,7900.0,賣權,22.0,22.0,13.5,13.5,1562,13.5,1991,14.0,15.5,280.0,13.5,
8709,2016/8/1,TXO,201609,8000.0,買權,930.0,975.0,930.0,975.0,27,995.0,808,990.0,1040.0,985.0,139.0,
8710,2016/8/1,TXO,201609,8000.0,賣權,27.0,27.0,18.5,19.0,744,19.0,6820,18.0,20.0,950.0,17.5,
8711,2016/8/1,TXO,201609,8100.0,買權,0.0,0.0,0.0,0.0,0,900.0,136,885.0,950.0,790.0,279.0,
8712,2016/8/1,TXO,201609,8100.0,賣權,34.0,34.5,24.0,24.0,336,24.0,1885,23.0,24.0,387.0,22.5,
8713,2016/8/1,TXO,201609,8200.0,買權,745.0,745.0,745.0,745.0,4,805.0,1129,790.0,855.0,790.0,83.0,
8714,2016/8/1,TXO,201609,8200.0,賣權,44.0,44.0,29.5,29.5,984,29.5,5063,29.0,29.5,1070.0,27.5,
8715,2016/8/1,TXO,201609,8300.0,買權,705.0,705.0,700.0,700.0,2,715.0,124,700.0,760.0,705.0,196.0,
8716,2016/8/1,TXO,201609,8300.0,賣權,61.0,61.0,38.0,38.0,633,38.0,1767,38.0,38.5,456.0,34.0,
8717,2016/8/1,TXO,201609,8400.0,買權,600.0,605.0,600.0,605.0,6,630.0,2183,620.0,635.0,620.0,47.0,
8718,2016/8/1,TXO,201609,8400.0,賣權,77.0,77.0,49.0,49.0,772,49.0,3158,49.0,49.5,895.0,48.0,
8719,2016/8/1,TXO,201609,8500.0,買權,495.0,535.0,495.0,535.0,31,535.0,247,535.0,545.0,535.0,109.0,
8720,2016/8/1,TXO,201609,8500.0,賣權,87.0,87.0,61.0,61.0,456,61.0,2073,62.0,64.0,590.0,61.0,
8721,2016/8/1,TXO,201609,8600.0,買權,420.0,452.0,420.0,452.0,46,452.0,3775,449.0,457.0,463.0,24.0,
8722,2016/8/1,TXO,201609,8600.0,賣權,107.0,108.0,80.0,81.0,472,81.0,4480,80.0,81.0,1090.0,78.0,
8723,2016/8/1,TXO,201609,8700.0,買權,319.0,380.0,319.0,380.0,39,380.0,627,372.0,383.0,385.0,57.0,
8724,2016/8/1,TXO,201609,8700.0,賣權,141.0,141.0,100.0,100.0,553,100.0,2755,100.0,102.0,645.0,100.0,
8725,2016/8/1,TXO,201609,8800.0,買權,250.0,307.0,250.0,300.0,160,300.0,5212,305.0,310.0,313.0,14.5,
8726,2016/8/1,TXO,201609,8800.0,賣權,170.0,171.0,131.0,132.0,338,132.0,1033,130.0,132.0,1640.0,130.0,
8727,2016/8/1,TXO,201609,8900.0,買權,200.0,242.0,193.0,242.0,151,242.0,911,242.0,246.0,249.0,29.5,
8728,2016/8/1,TXO,201609,8900.0,賣權,209.0,215.0,167.0,168.0,612,168.0,510,166.0,170.0,570.0,161.0,
8729,2016/8/1,TXO,201609,9000.0,買權,145.0,189.0,140.0,189.0,275,189.0,5513,186.0,189.0,199.0,4.1,
8730,2016/8/1,TXO,201609,9000.0,賣權,265.0,265.0,207.0,207.0,211,207.0,452,205.0,212.0,1730.0,207.0,
8731,2016/8/1,TXO,201609,9100.0,買權,105.0,141.0,105.0,141.0,803,141.0,2950,137.0,141.0,149.0,14.5,
8732,2016/8/1,TXO,201609,9100.0,賣權,319.0,320.0,261.0,261.0,73,261.0,169,261.0,265.0,590.0,261.0,
8733,2016/8/1,TXO,201609,9200.0,買權,73.0,100.0,72.0,100.0,796,100.0,5544,100.0,101.0,200.0,5.5,
8734,2016/8/1,TXO,201609,9200.0,賣權,386.0,386.0,327.0,327.0,87,327.0,119,319.0,327.0,2030.0,327.0,
8735,2016/8/1,TXO,201609,9300.0,買權,49.0,71.0,49.0,70.0,921,70.0,3872,70.0,71.0,82.0,7.0,
8736,2016/8/1,TXO,201609,9300.0,賣權,470.0,470.0,400.0,400.0,38,393.0,32,387.0,398.0,500.0,400.0,
8737,2016/8/1,TXO,201609,9400.0,買權,34.0,48.0,34.0,48.0,1448,48.0,6153,48.0,48.5,121.0,2.5,
8738,2016/8/1,TXO,201609,9400.0,賣權,0.0,0.0,0.0,0.0,0,470.0,59,464.0,476.0,1510.0,489.0,
8739,2016/8/1,TXO,201609,9500.0,買權,23.0,31.5,22.0,31.5,611,31.5,3682,31.5,32.0,42.5,2.3,
8740,2016/8/1,TXO,201609,9500.0,賣權,0.0,0.0,0.0,0.0,0,555.0,0,550.0,560.0,690.0,600.0,
8741,2016/8/1,TXO,201609,9600.0,買權,14.0,21.0,14.0,21.0,561,21.0,3982,20.5,21.0,101.0,1.5,
8742,2016/8/1,TXO,201609,9600.0,賣權,0.0,0.0,0.0,0.0,0,645.0,26,630.0,690.0,1380.0,735.0,
8743,2016/8/1,TXO,201609,9700.0,買權,9.7,13.0,9.6,13.0,546,13.0,2705,12.5,13.0,21.5,0.4,
8744,2016/8/1,TXO,201609,9700.0,賣權,0.0,0.0,0.0,0.0,0,740.0,1,690.0,785.0,805.0,805.0,
8745,2016/8/1,TXO,201609,9800.0,買權,5.9,7.8,5.9,7.3,205,7.3,2760,7.4,8.5,88.0,1.6,
8746,2016/8/1,TXO,201609,9800.0,賣權,0.0,0.0,0.0,0.0,0,830.0,27,785.0,845.0,1570.0,880.0,
8747,2016/8/1,TXO,201609,9900.0,買權,4.3,5.5,4.3,5.5,201,5.5,1785,5.3,6.0,10.5,2.0,
8748,2016/8/1,TXO,201609,9900.0,賣權,0.0,0.0,0.0,0.0,0,930.0,0,880.0,975.0,0.0,0.0,
